RN,FECHA,INICIO_INTERVALO,Llamadas_recibidas,Llamadas_atendidas,PERIODO_CIERRE,PERIODO_PAGO,PERIODO_RESTO_MES,FECHA_ENVIO_RDC,FECHA,ANIO,MES,TRIMES,DIASEM,DIAMES,DIAAANIO,SEMANA,DIA_HABIL
215,2022-01-13,2022-01-13T10:00:00Z,1100,1087,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
216,2022-01-13,2022-01-13T10:30:00Z,1225,1178,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
217,2022-01-13,2022-01-13T11:00:00Z,1184,1163,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
218,2022-01-13,2022-01-13T11:30:00Z,1109,1085,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
219,2022-01-13,2022-01-13T12:00:00Z,904,899,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
220,2022-01-13,2022-01-13T12:30:00Z,950,933,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
221,2022-01-13,2022-01-13T13:00:00Z,826,814,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
222,2022-01-13,2022-01-13T13:30:00Z,691,682,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
223,2022-01-13,2022-01-13T14:00:00Z,631,623,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
224,2022-01-13,2022-01-13T14:30:00Z,613,603,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
225,2022-01-13,2022-01-13T15:00:00Z,530,511,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
226,2022-01-13,2022-01-13T15:30:00Z,536,529,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
227,2022-01-13,2022-01-13T16:00:00Z,533,519,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
228,2022-01-13,2022-01-13T16:30:00Z,568,555,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
229,2022-01-13,2022-01-13T17:00:00Z,643,634,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
230,2022-01-13,2022-01-13T17:30:00Z,731,715,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
231,2022-01-13,2022-01-13T18:00:00Z,132,76,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
232,2022-01-13,2022-01-13T18:30:00Z,96,49,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
233,2022-01-13,2022-01-13T19:00:00Z,82,41,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
234,2022-01-13,2022-01-13T19:30:00Z,81,35,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
235,2022-01-13,2022-01-13T20:00:00Z,57,23,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
236,2022-01-13,2022-01-13T20:30:00Z,42,25,0,0,1,0,2022-01-13,2022,202201,2022T1,5,13,13,2,1
237,2022-01-14,2022-01-14T08:00:00Z,47,46,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
238,2022-01-14,2022-01-14T08:30:00Z,566,418,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
239,2022-01-14,2022-01-14T09:00:00Z,767,683,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
240,2022-01-14,2022-01-14T09:30:00Z,871,861,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
241,2022-01-14,2022-01-14T10:00:00Z,939,931,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
242,2022-01-14,2022-01-14T10:30:00Z,1147,1120,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
243,2022-01-14,2022-01-14T11:00:00Z,1033,1015,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
244,2022-01-14,2022-01-14T11:30:00Z,1049,1027,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
245,2022-01-14,2022-01-14T12:00:00Z,980,957,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
246,2022-01-14,2022-01-14T12:30:00Z,863,855,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
247,2022-01-14,2022-01-14T13:00:00Z,758,753,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
248,2022-01-14,2022-01-14T13:30:00Z,697,688,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
249,2022-01-14,2022-01-14T14:00:00Z,572,565,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
250,2022-01-14,2022-01-14T14:30:00Z,581,567,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
251,2022-01-14,2022-01-14T15:00:00Z,528,524,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
252,2022-01-14,2022-01-14T15:30:00Z,515,507,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
253,2022-01-14,2022-01-14T16:00:00Z,557,541,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
254,2022-01-14,2022-01-14T16:30:00Z,549,530,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
255,2022-01-14,2022-01-14T17:00:00Z,562,551,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
256,2022-01-14,2022-01-14T17:30:00Z,645,630,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
257,2022-01-14,2022-01-14T18:00:00Z,120,50,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
258,2022-01-14,2022-01-14T18:30:00Z,76,36,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
259,2022-01-14,2022-01-14T19:00:00Z,79,41,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
260,2022-01-14,2022-01-14T19:30:00Z,58,35,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
261,2022-01-14,2022-01-14T20:00:00Z,43,24,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
262,2022-01-14,2022-01-14T20:30:00Z,20,14,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
263,2022-01-14,2022-01-14T21:00:00Z,2,0,0,0,1,0,2022-01-14,2022,202201,2022T1,6,14,14,2,1
264,2022-01-17,2022-01-17T08:00:00Z,39,39,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
265,2022-01-17,2022-01-17T08:30:00Z,578,575,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
266,2022-01-17,2022-01-17T09:00:00Z,792,778,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
267,2022-01-17,2022-01-17T09:30:00Z,962,940,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
268,2022-01-17,2022-01-17T10:00:00Z,1071,991,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
269,2022-01-17,2022-01-17T10:30:00Z,1096,932,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
270,2022-01-17,2022-01-17T11:00:00Z,1231,1033,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
271,2022-01-17,2022-01-17T11:30:00Z,1230,956,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
272,2022-01-17,2022-01-17T12:00:00Z,1102,865,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
273,2022-01-17,2022-01-17T12:30:00Z,1123,812,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
274,2022-01-17,2022-01-17T13:00:00Z,940,633,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
275,2022-01-17,2022-01-17T13:30:00Z,788,585,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
276,2022-01-17,2022-01-17T14:00:00Z,725,624,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
277,2022-01-17,2022-01-17T14:30:00Z,680,629,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
278,2022-01-17,2022-01-17T15:00:00Z,669,656,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
279,2022-01-17,2022-01-17T15:30:00Z,624,614,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
280,2022-01-17,2022-01-17T16:00:00Z,666,654,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
281,2022-01-17,2022-01-17T16:30:00Z,709,677,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
282,2022-01-17,2022-01-17T17:00:00Z,676,643,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
283,2022-01-17,2022-01-17T17:30:00Z,687,660,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
284,2022-01-17,2022-01-17T18:00:00Z,104,66,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
285,2022-01-17,2022-01-17T18:30:00Z,81,69,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
286,2022-01-17,2022-01-17T19:00:00Z,91,69,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
287,2022-01-17,2022-01-17T19:30:00Z,69,48,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
288,2022-01-17,2022-01-17T20:00:00Z,50,45,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
289,2022-01-17,2022-01-17T20:30:00Z,32,29,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
290,2022-01-17,2022-01-17T21:00:00Z,3,1,0,0,1,0,2022-01-17,2022,202201,2022T1,2,17,17,3,1
291,2022-01-18,2022-01-18T08:00:00Z,26,26,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
292,2022-01-18,2022-01-18T08:30:00Z,417,416,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
293,2022-01-18,2022-01-18T09:00:00Z,588,585,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
294,2022-01-18,2022-01-18T09:30:00Z,788,785,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
295,2022-01-18,2022-01-18T10:00:00Z,920,885,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
296,2022-01-18,2022-01-18T10:30:00Z,1033,942,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
297,2022-01-18,2022-01-18T11:00:00Z,1065,894,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
298,2022-01-18,2022-01-18T11:30:00Z,1051,882,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
299,2022-01-18,2022-01-18T12:00:00Z,978,836,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
300,2022-01-18,2022-01-18T12:30:00Z,891,799,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
301,2022-01-18,2022-01-18T13:00:00Z,852,779,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
302,2022-01-18,2022-01-18T13:30:00Z,769,678,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
303,2022-01-18,2022-01-18T14:00:00Z,702,589,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
304,2022-01-18,2022-01-18T14:30:00Z,735,595,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
305,2022-01-18,2022-01-18T15:00:00Z,629,506,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
306,2022-01-18,2022-01-18T15:30:00Z,573,514,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
307,2022-01-18,2022-01-18T16:00:00Z,646,519,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
308,2022-01-18,2022-01-18T16:30:00Z,549,397,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
309,2022-01-18,2022-01-18T17:00:00Z,529,463,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
310,2022-01-18,2022-01-18T17:30:00Z,665,336,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
311,2022-01-18,2022-01-18T18:00:00Z,95,57,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
312,2022-01-18,2022-01-18T18:30:00Z,76,57,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
313,2022-01-18,2022-01-18T19:00:00Z,77,48,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
314,2022-01-18,2022-01-18T19:30:00Z,62,44,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
315,2022-01-18,2022-01-18T20:00:00Z,39,25,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
316,2022-01-18,2022-01-18T20:30:00Z,33,25,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
317,2022-01-18,2022-01-18T21:00:00Z,1,0,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
318,2022-01-18,2022-01-18T22:00:00Z,2,0,0,0,1,0,2022-01-18,2022,202201,2022T1,3,18,18,3,1
319,2022-01-19,2022-01-19T08:00:00Z,20,20,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
320,2022-01-19,2022-01-19T08:30:00Z,415,415,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
321,2022-01-19,2022-01-19T09:00:00Z,588,585,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
322,2022-01-19,2022-01-19T09:30:00Z,767,764,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
323,2022-01-19,2022-01-19T10:00:00Z,860,846,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
324,2022-01-19,2022-01-19T10:30:00Z,949,884,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
325,2022-01-19,2022-01-19T11:00:00Z,1032,877,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
326,2022-01-19,2022-01-19T11:30:00Z,1033,793,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
327,2022-01-19,2022-01-19T12:00:00Z,1042,847,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
328,2022-01-19,2022-01-19T12:30:00Z,928,789,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
329,2022-01-19,2022-01-19T13:00:00Z,865,730,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
330,2022-01-19,2022-01-19T13:30:00Z,793,633,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
331,2022-01-19,2022-01-19T14:00:00Z,727,587,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
332,2022-01-19,2022-01-19T14:30:00Z,641,545,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
333,2022-01-19,2022-01-19T15:00:00Z,688,626,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
334,2022-01-19,2022-01-19T15:30:00Z,675,649,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
335,2022-01-19,2022-01-19T16:00:00Z,616,533,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
336,2022-01-19,2022-01-19T16:30:00Z,730,586,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
337,2022-01-19,2022-01-19T17:00:00Z,764,565,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
338,2022-01-19,2022-01-19T17:30:00Z,706,334,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
339,2022-01-19,2022-01-19T18:00:00Z,159,76,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
340,2022-01-19,2022-01-19T18:30:00Z,125,94,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
341,2022-01-19,2022-01-19T19:00:00Z,106,68,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
342,2022-01-19,2022-01-19T19:30:00Z,102,62,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
343,2022-01-19,2022-01-19T20:00:00Z,64,56,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
344,2022-01-19,2022-01-19T20:30:00Z,50,45,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
345,2022-01-19,2022-01-19T21:00:00Z,2,0,0,0,1,0,2022-01-19,2022,202201,2022T1,4,19,19,3,1
346,2022-01-20,2022-01-20T08:00:00Z,61,59,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
347,2022-01-20,2022-01-20T08:30:00Z,574,532,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
348,2022-01-20,2022-01-20T09:00:00Z,715,678,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
349,2022-01-20,2022-01-20T09:30:00Z,846,742,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
350,2022-01-20,2022-01-20T10:00:00Z,977,778,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
351,2022-01-20,2022-01-20T10:30:00Z,824,669,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
352,2022-01-20,2022-01-20T11:00:00Z,812,757,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
353,2022-01-20,2022-01-20T11:30:00Z,1059,989,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
354,2022-01-20,2022-01-20T12:00:00Z,1016,831,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
355,2022-01-20,2022-01-20T12:30:00Z,910,705,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
356,2022-01-20,2022-01-20T13:00:00Z,796,641,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
357,2022-01-20,2022-01-20T13:30:00Z,707,600,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
358,2022-01-20,2022-01-20T14:00:00Z,656,635,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
359,2022-01-20,2022-01-20T14:30:00Z,617,601,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
360,2022-01-20,2022-01-20T15:00:00Z,615,605,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
361,2022-01-20,2022-01-20T15:30:00Z,553,546,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
362,2022-01-20,2022-01-20T16:00:00Z,503,489,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
363,2022-01-20,2022-01-20T16:30:00Z,591,547,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
364,2022-01-20,2022-01-20T17:00:00Z,598,520,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
365,2022-01-20,2022-01-20T17:30:00Z,680,395,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
366,2022-01-20,2022-01-20T18:00:00Z,108,60,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
367,2022-01-20,2022-01-20T18:30:00Z,89,67,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
368,2022-01-20,2022-01-20T19:00:00Z,69,55,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
369,2022-01-20,2022-01-20T19:30:00Z,67,62,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
370,2022-01-20,2022-01-20T20:00:00Z,41,40,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
371,2022-01-20,2022-01-20T20:30:00Z,34,30,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
372,2022-01-20,2022-01-20T21:00:00Z,2,0,0,0,1,0,2022-01-20,2022,202201,2022T1,5,20,20,3,1
373,2022-01-21,2022-01-21T08:00:00Z,46,45,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
374,2022-01-21,2022-01-21T08:30:00Z,471,464,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
375,2022-01-21,2022-01-21T09:00:00Z,659,639,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
376,2022-01-21,2022-01-21T09:30:00Z,798,772,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
377,2022-01-21,2022-01-21T10:00:00Z,849,764,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
378,2022-01-21,2022-01-21T10:30:00Z,998,814,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
379,2022-01-21,2022-01-21T11:00:00Z,995,781,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
380,2022-01-21,2022-01-21T11:30:00Z,1020,751,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
381,2022-01-21,2022-01-21T12:00:00Z,896,643,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
382,2022-01-21,2022-01-21T12:30:00Z,876,698,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
383,2022-01-21,2022-01-21T13:00:00Z,757,609,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
384,2022-01-21,2022-01-21T13:30:00Z,665,581,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
385,2022-01-21,2022-01-21T14:00:00Z,597,562,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
386,2022-01-21,2022-01-21T14:30:00Z,583,541,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
387,2022-01-21,2022-01-21T15:00:00Z,520,499,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
388,2022-01-21,2022-01-21T15:30:00Z,518,495,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
389,2022-01-21,2022-01-21T16:00:00Z,492,439,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
390,2022-01-21,2022-01-21T16:30:00Z,562,479,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
391,2022-01-21,2022-01-21T17:00:00Z,573,417,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
392,2022-01-21,2022-01-21T17:30:00Z,575,307,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
393,2022-01-21,2022-01-21T18:00:00Z,116,78,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
394,2022-01-21,2022-01-21T18:30:00Z,69,63,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
395,2022-01-21,2022-01-21T19:00:00Z,57,57,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
396,2022-01-21,2022-01-21T19:30:00Z,51,49,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
397,2022-01-21,2022-01-21T20:00:00Z,43,42,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
398,2022-01-21,2022-01-21T20:30:00Z,31,30,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
399,2022-01-21,2022-01-21T21:00:00Z,2,0,0,0,1,0,2022-01-21,2022,202201,2022T1,6,21,21,3,1
400,2022-01-24,2022-01-24T08:00:00Z,39,39,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
401,2022-01-24,2022-01-24T08:30:00Z,716,646,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
402,2022-01-24,2022-01-24T09:00:00Z,902,771,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
403,2022-01-24,2022-01-24T09:30:00Z,1052,883,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
404,2022-01-24,2022-01-24T10:00:00Z,1224,1013,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
405,2022-01-24,2022-01-24T10:30:00Z,1376,907,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
406,2022-01-24,2022-01-24T11:00:00Z,1325,834,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
407,2022-01-24,2022-01-24T11:30:00Z,1319,876,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
408,2022-01-24,2022-01-24T12:00:00Z,1226,893,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
409,2022-01-24,2022-01-24T12:30:00Z,1043,811,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
410,2022-01-24,2022-01-24T13:00:00Z,925,741,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
411,2022-01-24,2022-01-24T13:30:00Z,928,713,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
412,2022-01-24,2022-01-24T14:00:00Z,847,634,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
413,2022-01-24,2022-01-24T14:30:00Z,773,588,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
414,2022-01-24,2022-01-24T15:00:00Z,750,630,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
415,2022-01-24,2022-01-24T15:30:00Z,727,660,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
416,2022-01-24,2022-01-24T16:00:00Z,697,638,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
417,2022-01-24,2022-01-24T16:30:00Z,687,568,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
418,2022-01-24,2022-01-24T17:00:00Z,748,600,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
419,2022-01-24,2022-01-24T17:30:00Z,833,457,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
420,2022-01-24,2022-01-24T18:00:00Z,123,69,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
421,2022-01-24,2022-01-24T18:30:00Z,85,61,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
422,2022-01-24,2022-01-24T19:00:00Z,74,57,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
423,2022-01-24,2022-01-24T19:30:00Z,65,61,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
424,2022-01-24,2022-01-24T20:00:00Z,54,54,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
425,2022-01-24,2022-01-24T20:30:00Z,44,36,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
426,2022-01-24,2022-01-24T21:00:00Z,1,0,0,0,1,0,2022-01-24,2022,202201,2022T1,2,24,24,4,1
427,2022-01-25,2022-01-25T08:00:00Z,47,46,1,0,0,0,2022-01-25,2022,202201,2022T1,3,25,25,4,1
428,2022-01-25,2022-01-25T08:30:00Z,635,592,1,0,0,0,2022-01-25,2022,202201,2022T1,3,25,25,4,1
429,2022-01-25,2022-01-25T09:00:00Z,807,766,1,0,0,0,2022-01-25,2022,202201,2022T1,3,25,25,4,1
